            136	     16	      5
            137	     16	      5
            138	     18	      5
            139	     19	      5
            140	     22	      6
            141	     23	      6
            142	     26	      7
            143	     23	      8
            144	     20	      9
            145	     19	     10
            146	     19	     10
            147	     19	     10
            148	     20	     10
            149	     22	     11
            150	     24	     11
            151	     25	     12
            152	     28	     12
            153	     27	     13
            154	     23	     13
            155	     23	     14
            156	     23	     14
            157	     23	     14
            158	     25	     14
            159	     26	     14
            160	     25	     13
            161	     28	     13
            162	     28	     13
            163	     28	     12
            164	     26	     12
            165	     21	     12
            166	     20	     13
            167	     20	     13
            168	     26	     14
            169	     28	     14
            170	     27	     14
            171	     30	     15
            172	     29	     15
            173	     26	     15
            174	     25	     15
            175	     25	     14
            176	     23	     14
            177	     24	     14
            178	     25	     14
            179	     28	     13
            180	     28	     13
            181	     30	     13
            182	     29	     13
            183	     28	     13
            184	     27	     13
            185	     28	     12
            186	     25	     12
            187	     25	     12
            188	     27	     13
            189	     29	     13
            190	     29	     13
            191	     28	     14
            192	     27	     14
            193	     24	     15
            194	     24	     15
            195	     22	     15
            196	     23	     15
            197	     24	     14
            198	     27	     14
            199	     27	     13
            200	     26	     13
            201	     27	     12
            202	     26	     11
            203	     22	     11
            204	     22	     11
            205	     22	     10
            206	     21	     10
            207	     23	     10
            208	     25	     10
            209	     26	     10
            210	     23	      9
            211	     24	      9
            212	     23	      9
            213	     21	      8
            214	     20	      7
            215	     21	      7
            216	     18	      6
            217	     20	      6
            218	     21	      5
            219	     22	      5
            220	     24	      6
            221	     27	      6
            222	     24	      7
            223	     22	      8
            224	     19	      9
            225	     20	      9
            226	     19	      9
            227	     20	      9
            228	     22	      9
            229	     22	      9
            230	     23	      9
            231	     23	      9
            232	     19	     10
            233	     16	     10
            234	     15	     10
            235	     14	     10
            236	     14	      9
            237	     15	      8
            238	     18	      7
            239	     17	      6
            240	     20	      4
            241	     25	      4
            242	     22	      4
            243	     21	      4
            244	     15	      5
            245	     16	      7
            246	     13	      8
            247	     15	      8
            248	     16	      9
            249	     18	      9
            250	     20	      8
            251	     23	      7
            252	     21	      6
            253	     18	      5
            254	     17	      5
            255	     18	      6
            256	     17	      6
            257	     19	      7
            258	     22	      9
            259	     27	     10
            260	     26	     11
            261	     27	     12
            262	     25	     12
            263	     24	     12
            264	     22	     13
            265	     21	     12
            266	     19	     12
            267	     22	     12
            268	     28	     11
            269	     27	     11
            270	     28	     10
            271	     28	      9
            272	     26	      9
            273	     25	      8
            274	     24	      9
            275	     21	     10
            276	     20	     11
            277	     24	     12
            278	     30	     14
            279	     32	     15
            280	     32	     16
            281	     34	     17
            282	     32	     16
            283	     24	     15
            284	     23	     14
            285	     23	     13
            286	     19	     11
            287	     19	     10
            288	     20	      9
            289	     19	      8
            290	     18	      8
            291	     18	      7
            292	     17	      6
            293	     11	      4
            294	     13	      3
            295	     12	      2
            296	     13	      2
            297	     15	      1
            298	     16	      1
            299	     16	      2
            300	     19	      3
            301	     15	      3
            302	     11	      4
            303	     10	      4
            304	      9	      4
            305	      7	      4
            306	      9	      4
            307	      9	      3
            308	     11	      3
            309	     12	      3
            310	     12	      2
            311	     12	      2
            312	     12	      1
            313	     10	      1
            314	      7	      0
            315	      4	     -1
            316	      5	     -2
            317	      7	     -2
            318	      9	     -2
            319	     11	     -2
            320	     12	     -2
            321	     11	     -2
            322	      7	     -2
            323	      5	     -2
            324	      6	     -3
            325	      4	     -3
            326	      6	     -4
            327	     10	     -5
            328	      6	     -6
            329	      8	     -6
            330	     10	     -6
            331	      8	     -6
            332	      5	     -6
            333	      0	     -5
            334	     -2	     -5
            335	     -5	     -6
            336	     -6	     -7
            337	     -5	     -8
            338	     -3	     -9
            339	     -1	     -9
            340	      6	     -7
            341	     13	     -3
            342	     22	      5
            343	     32	     15
            344	     40	     28
            345	     51	     44
            346	     67	     61
            347	     85	     78
            348	    106	     94
            349	    129	    107
            350	    144	    118
            351	    147	    124
            352	    137	    125
            353	    126	    120
            354	    114	    111
            355	     97	     97
            356	     82	     79
            357	     67	     59
            358	     46	     38
            359	     20	     18
            360	      2	      0
            361	    -12	    -14
            362	    -20	    -24
            363	    -20	    -29
            364	    -18	    -30
            365	    -17	    -28
            366	    -12	    -23
            367	     -4	    -18
            368	      2	    -12
            369	      7	     -8
            370	      8	     -5
            371	      7	     -3
            372	      3	     -3
            373	     -1	     -4
            374	     -4	     -5
            375	     -5	     -7
            376	     -2	     -7
            377	      0	     -8
            378	      1	     -8
            379	      5	     -8
            380	      5	     -8
            381	      4	     -7
            382	      0	     -7
            383	      1	     -7
            384	     -3	     -8
            385	     -4	     -8
            386	     -2	     -8
            387	     -2	     -9
            388	      0	     -9
            389	      2	     -9
            390	      0	     -9
            391	      1	     -9
            392	      1	     -9
            393	     -1	     -8
            394	      0	     -8
            395	     -2	     -7
            396	      0	     -6
            397	      3	     -6
            398	      4	     -5
            399	      5	     -5
            400	      8	     -5
            401	      5	     -5
            402	      2	     -5
            403	      0	     -5
            404	     -1	     -5
            405	     -1	     -5
            406	      1	     -6
            407	      5	     -6
            408	      5	     -6
            409	      6	     -6
            410	      5	     -5
            411	      2	     -5
            412	      4	     -4
            413	      1	     -4
            414	      2	     -3
            415	      1	     -2
            416	      3	     -2
            417	      4	     -2
            418	      7	     -2
            419	      8	     -2
            420	     10	     -2
            421	     10	     -2
            422	      9	     -2
            423	      8	     -2
            424	      5	     -1
            425	      6	      0
            426	      6	      1
            427	      8	      2
            428	      9	      3
            429	     11	      4
            430	     12	      5
            431	     13	      5
            432	     13	      6
            433	     14	      6
            434	     14	      7
            435	     13	      8
            436	     16	      9
            437	     19	     10
            438	     21	     11
            439	     21	     13
            440	     24	     14
            441	     23	     14
            442	     23	     15
            443	     22	     15
            444	     20	     15
            445	     20	     15
            446	     23	     15
            447	     26	     16
            448	     30	     17
            449	     31	     18
            450	     32	     19
            451	     30	     21
            452	     32	     23
            453	     33	     24
            454	     31	     26
            455	     32	     27
            456	     35	     28
            457	     40	     28
            458	     41	     29
            459	     42	     29
            460	     41	     29
            461	     39	     29
            462	     37	     29
            463	     36	     30
            464	     36	     30
            465	     36	     31
            466	     36	     32
            467	     40	     33
            468	     41	     34
            469	     41	     35
            470	     39	     35
            471	     34	     34
            472	     30	     33
            473	     27	     31
            474	     26	     28
            475	     25	     26
            476	     26	     24
            477	     23	     23
            478	     26	     22
            479	     26	     21
            480	     23	     20
            481	     19	     19
            482	     16	     17
            483	     14	     15
            484	     11	     12
            485	      6	      9
            486	      3	      6
            487	      5	      3
            488	      5	      1
            489	      4	     -1
            490	      2	     -1
            491	     -1	     -1
            492	     -4	     -1
            493	     -5	     -1
            494	     -7	     -1
            495	     -6	     -2
            496	     -2	     -3
            497	      0	     -5
            498	     -2	     -7
            499	     -1	     -8
            500	     -2	     -9
            501	     -6	    -10
            502	     -8	    -10
            503	    -11	    -10
            504	    -13	     -9
            505	    -11	    -10
            506	     -8	    -10
            507	     -9	    -11
            508	     -5	    -12
            509	     -7	    -14
            510	     -6	    -15
            511	    -10	    -15
            512	    -11	    -16
            513	    -12	    -16
            514	    -12	    -15
            515	     -9	    -14
            516	     -9	    -13
            517	     -7	    -12
            518	     -4	    -12
            519	     -6	    -11
            520	     -6	    -11
            521	    -10	    -11
            522	    -11	    -11
            523	    -11	    -11
            524	    -12	    -11
            525	    -11	    -11
            526	    -10	    -11
            527	     -8	    -11
            528	    -11	    -12
            529	     -6	    -12
            530	    -11	    -13
            531	    -10	    -13
            532	    -10	    -13
            533	    -12	    -13
            534	    -12	    -12
            535	     -9	    -12
            536	     -8	    -11
            537	     -8	    -11
            538	     -8	    -11
            539	     -8	    -10
            540	    -10	    -11
            541	    -11	    -11
            542	    -11	    -11
            543	    -12	    -12
            544	    -11	    -12
            545	     -6	    -12
            546	     -6	    -12
            547	     -5	    -12
            548	     -4	    -12
            549	     -3	    -13
            550	     -5	    -13
            551	     -7	    -13
            552	     -9	    -14
            553	    -10	    -14
            554	    -11	    -14
            555	     -9	    -14
            556	     -8	    -13
            557	     -4	    -13
            558	     -3	    -12
            559	     -2	    -11
            560	     -3	    -11
            561	     -4	    -10
            562	     -6	    -11
            563	     -7	    -11
            564	     -8	    -11
            565	     -6	    -12
            566	     -6	    -12
            567	     -5	    -12
            568	     -3	    -12
            569	     -3	    -11
            570	     -5	    -11
            571	     -4	    -10
            572	     -7	     -9
            573	     -8	     -8
            574	     -9	     -8
            575	     -9	     -7
            576	     -6	     -7
            577	     -5	     -7
            578	     -1	     -7
            579	     -2	     -7
            580	     -6	     -7
            581	     -6	     -7
            582	     -7	     -7
            583	    -10	     -7
            584	    -12	     -6
            585	     -8	     -6
            586	     -8	     -6
            587	     -6	     -7
            588	     -4	     -7
            589	     -5	     -7
            590	     -8	     -8
            591	     -9	     -9
            592	     -4	     -9
            593	    -10	    -10
            594	    -11	    -10
            595	     -8	    -10
            596	     -6	    -10
            597	     -7	    -10
            598	     -3	    -10
            599	     -4	    -10
            600	     -8	    -10
            601	    -10	    -10
            602	    -11	    -11
            603	    -12	    -11
            604	    -12	    -12
            605	    -11	    -12
            606	     -8	    -13
            607	     -8	    -13
            608	     -7	    -13
            609	     -4	    -12
            610	     -7	    -12
            611	     -9	    -12
            612	    -10	    -12
            613	    -14	    -12
            614	    -14	    -12
            615	    -10	    -12
            616	     -9	    -12
            617	     -7	    -12
            618	     -7	    -12
            619	     -7	    -12
            620	     -9	    -12
            621	    -11	    -11
            622	    -10	    -10
            623	    -10	    -10
            624	     -8	     -9
            625	     -7	     -9
            626	     -5	     -8
            627	     -1	     -8
            628	     -2	     -8
            629	     -5	     -7
            630	     -8	     -7
            631	     -6	     -6
            632	     -7	     -6
            633	     -8	     -5
            634	     -8	     -5
            635	     -5	     -4
            636	     -3	     -4
            637	     -2	     -4
            638	      3	     -4
            639	     -1	     -4
            640	     -1	     -4
            641	     -3	     -4
            642	     -4	     -5
            643	     -5	     -5
            644	     -5	     -6
            645	     -2	     -6
            646	      1	     -7
            647	      3	     -7
            648	      4	     -7
            649	      3	     -6
            650	      1	     -6
            651	      1	     -5
            652	      0	     -3
            653	      0	     -2
            654	      0	     -1
            655	      0	      0
            656	      1	      0
            657	      4	      0
            658	      6	      0
            659	      4	     -1
            660	     -2	     -2
            661	     -5	     -3
            662	     -7	     -4
            663	    -11	     -5
            664	    -10	     -6
            665	     -9	     -7
            666	     -8	     -8
            667	     -9	     -9
            668	     -5	    -11
            669	     -7	    -12
            670	    -12	    -14
            671	    -12	    -15
            672	    -14	    -16
            673	    -16	    -16
            674	    -13	    -16
            675	    -11	    -16
            676	    -10	    -15
            677	    -10	    -15
            678	     -7	    -15
            679	    -11	    -15
            680	    -11	    -15
            681	    -12	    -15
            682	    -13	    -15
            683	    -13	    -15
            684	    -12	    -15
            685	    -13	    -15
            686	    -13	    -15
            687	    -13	    -15
            688	    -13	    -16
            689	    -13	    -16
            690	    -16	    -17
            691	    -17	    -18
            692	    -16	    -19
            693	    -20	    -19
            694	    -18	    -19
            695	    -16	    -19
            696	    -12	    -18
            697	     -9	    -17
            698	     -9	    -17
            699	    -11	    -17
            700	    -12	    -17
            701	    -17	    -18
            702	    -17	    -19
            703	    -20	    -20
            704	    -20	    -21
            705	    -16	    -21
            706	    -15	    -21
            707	    -14	    -21
            708	    -15	    -21
            709	    -19	    -21
            710	    -21	    -22
            711	    -23	    -23
            712	    -28	    -25
            713	    -31	    -26
            714	    -27	    -26
            715	    -21	    -24
            716	     -9	    -19
            717	      4	    -11
            718	     15	     -1
            719	     25	     12
            720	     34	     28
            721	     45	     45
            722	     55	     62
            723	     78	     79
            724	    103	     94
            725	    128	    106
            726	    138	    115
            727	    132	    119
            728	    123	    118
            729	    111	    111
            730	     97	     99
            731	     78	     82
            732	     61	     62
            733	     39	     40
            734	     17	     17
            735	     -6	     -3
            736	    -23	    -19
            737	    -31	    -30
            738	    -29	    -36
            739	    -25	    -37
            740	    -23	    -34
            741	    -22	    -28
            742	    -17	    -22
            743	    -10	    -16
            744	    -11	    -12
            745	     -6	    -11
            746	     -7	    -11
            747	     -9	    -13
            748	     -8	    -15
            749	     -8	    -17
            750	    -13	    -19
            751	    -14	    -20
            752	    -16	    -20
            753	    -15	    -19
            754	    -14	    -18
            755	    -12	    -17
            756	    -10	    -17
            757	     -6	    -16
            758	     -9	    -16
            759	     -9	    -16
            760	    -11	    -16
            761	    -12	    -16
            762	    -11	    -16
            763	    -12	    -15
            764	     -8	    -14
            765	     -7	    -14
            766	     -5	    -13
            767	     -2	    -13
            768	     -5	    -13
            769	     -9	    -14
            770	    -10	    -14
            771	    -11	    -14
            772	    -10	    -13
            773	    -11	    -13
            774	     -6	    -12
            775	     -5	    -11
            776	     -4	    -10
            777	     -2	     -9
            778	     -2	     -9
            779	     -4	     -8
            780	     -6	     -8
            781	     -5	     -7
            782	     -4	     -7
            783	     -3	     -6
            784	      1	     -5
            785	      4	     -5
            786	      5	     -4
            787	      5	     -3
            788	      3	     -3
            789	      1	     -3
            790	     -2	     -3
            791	     -2	     -4
            792	     -2	     -4
            793	      2	     -4
            794	      3	     -4
            795	      5	     -4
            796	      9	     -3
            797	     12	     -2
            798	     13	     -1
            799	     10	      1
            800	      8	      2
            801	      9	      3
            802	      8	      4
            803	      9	      4
            804	      9	      4
            805	     12	      4
            806	     13	      4
            807	     14	      3
            808	     13	      3
            809	     13	      2
            810	     13	      2
            811	     13	      3
            812	     15	      4
            813	     16	      5
            814	     20	      7
            815	     23	      9
            816	     25	     12
            817	     26	     14
            818	     28	     15
            819	     28	     17
            820	     30	     18
            821	     27	     19
            822	     26	     20
            823	     28	     21
            824	     34	     22
            825	     35	     23
            826	     38	     25
            827	     40	     26
            828	     41	     28
            829	     38	     29
            830	     40	     31
            831	     40	     32
            832	     39	     32
            833	     42	     33
            834	     45	     33
            835	     47	     33
            836	     46	     34
            837	     48	     35
            838	     45	     35
            839	     45	     35
            840	     41	     35
            841	     40	     35
            842	     38	     34
            843	     38	     33
            844	     41	     31
            845	     41	     30
            846	     44	     29
            847	     46	     28
            848	     41	     28
            849	     39	     28
            850	     35	     28
            851	     33	     28
            852	     31	     27
            853	     30	     26
            854	     28	     24
            855	     27	     22
            856	     26	     18
            857	     22	     15
            858	     21	     12
            859	     17	      9
            860	     15	      7
            861	     13	      6
            862	     12	      6
            863	     13	      5
            864	     12	      5
            865	     12	      4
            866	     10	      4
            867	      9	      2
            868	      8	      0
            869	      4	     -2
            870	      2	     -4
            871	      0	     -6
            872	      0	     -7
            873	      2	     -8
            874	      3	     -9
            875	      2	     -9
            876	      4	     -9
            877	      2	     -9
            878	      0	    -10
            879	     -4	    -10
            880	     -4	    -11
            881	     -8	    -12
            882	     -7	    -12
            883	     -5	    -13
            884	     -3	    -13
            885	     -1	    -14
            886	      1	    -14
            887	     -1	    -13
            888	     -4	    -13
            889	     -5	    -12
            890	     -5	    -12
            891	     -5	    -12
            892	     -5	    -11
            893	     -5	    -11
            894	     -2	    -12
            895	      1	    -12
            896	      3	    -12
            897	      2	    -12
            898	      1	    -12
            899	     -4	    -12
            900	     -3	    -13
            901	     -3	    -13
            902	     -4	    -13
            903	     -5	    -13
            904	     -4	    -13
            905	     -4	    -14
            906	      0	    -14
            907	      3	    -14
            908	     -1	    -15
            909	     -2	    -15
            910	     -4	    -16
            911	     -6	    -17
            912	     -6	    -18
            913	     -3	    -18
            914	      0	    -19
            915	      2	    -19
            916	      3	    -19
            917	      3	    -18
            918	     -1	    -17
            919	     -2	    -16
            920	     -7	    -15
            921	     -5	    -14
            922	     -5	    -13
            923	     -4	    -13
            924	      1	    -13
            925	      3	    -13
            926	      4	    -13
            927	      5	    -14
            928	      0	    -14
            929	     -2	    -14
            930	     -5	    -13
            931	     -7	    -13
            932	     -4	    -12
            933	     -2	    -12
            934	      1	    -11
            935	      1	    -11
            936	      2	    -12
            937	      3	    -12
            938	      0	    -13
            939	     -1	    -13
            940	     -4	    -14
            941	     -5	    -14
            942	     -5	    -15
            943	     -3	    -15
            944	      0	    -15
            945	      1	    -15
            946	      3	    -15
            947	      4	    -15
            948	      0	    -15
            949	     -3	    -15
            950	     -4	    -15
            951	     -6	    -16
            952	     -5	    -16
            953	     -1	    -16
            954	     -1	    -16
            955	      0	    -16
            956	      2	    -16
            957	      3	    -16
            958	      1	    -16
            959	     -2	    -16
            960	     -3	    -16
            961	     -4	    -16
            962	     -3	    -16
            963	     -1	    -17
            964	     -1	    -17
            965	     -1	    -17
            966	     -2	    -17
            967	     -2	    -18
            968	     -2	    -18
            969	     -3	    -19
            970	     -5	    -19
            971	     -5	    -20
            972	     -4	    -20
            973	     -2	    -20
            974	     -2	    -20
            975	     -1	    -20
            976	     -1	    -20
            977	     -2	    -20
            978	     -5	    -20
            979	     -5	    -20
            980	     -5	    -20
            981	     -7	    -21
            982	     -6	    -21
            983	     -4	    -22
            984	     -2	    -22
            985	     -1	    -22
            986	     -2	    -23
            987	     -3	    -23
            988	     -5	    -23
            989	     -6	    -23
            990	     -7	    -23
            991	     -8	    -23
            992	     -5	    -23
            993	     -4	    -23
            994	     -3	    -23
            995	     -1	    -22
            996	      0	    -22
            997	     -2	    -22
            998	     -5	    -21
            999	     -6	    -21
           1000	     -9	    -21
           1001	     -9	    -22
           1002	     -9	    -22
           1003	     -7	    -23
           1004	     -8	    -24
           1005	     -5	    -24
           1006	     -2	    -25
           1007	     -5	    -24
           1008	     -8	    -24
           1009	     -8	    -22
           1010	     -6	    -21
           1011	     -7	    -20
           1012	     -8	    -19
           1013	     -5	    -18
           1014	     -4	    -19
           1015	     -3	    -20
           1016	     -1	    -21
           1017	     -2	    -22
           1018	     -5	    -23
           1019	     -8	    -24
           1020	     -9	    -24
           1021	     -8	    -24
           1022	     -4	    -24
           1023	     -3	    -23
           1024	     -2	    -23
           1025	      0	    -23
           1026	     -1	    -23
           1027	     -2	    -22
           1028	     -2	    -22
           1029	     -3	    -21
           1030	      0	    -19
           1031	      2	    -17
           1032	      5	    -14
           1033	     13	    -11
           1034	     14	     -8
           1035	     17	     -5
           1036	     20	     -2
           1037	     20	      0
           1038	     18	      1
           1039	     18	      2
           1040	     19	      3
           1041	     17	      3
           1042	     20	      3
           1043	     21	      3
           1044	     22	      4
           1045	     24	      4
           1046	     25	      5
           1047	     26	      6
           1048	     29	      8
           1049	     31	      9
           1050	     29	     10
           1051	     27	     12
           1052	     30	     13
           1053	     33	     14
           1054	     36	     15
           1055	     37	     16
           1056	     35	     16
           1057	     34	     16
           1058	     33	     17
           1059	     35	     17
           1060	     34	     17
           1061	     32	     17
           1062	     34	     16
           1063	     34	     16
           1064	     34	     16
           1065	     33	     15
           1066	     32	     15
           1067	     30	     14
           1068	     27	     13
           1069	     23	     13
           1070	     23	     12
           1071	     21	     11
           1072	     22	     11
           1073	     24	     10
           1074	     25	      9
           1075	     26	      8
           1076	     28	      8
           1077	     25	      7
           1078	     25	      6
           1079	     24	      6
           1080	     22	      6
           1081	     19	      6
           1082	     19	      6
           1083	     19	      7
           1084	     21	      7
           1085	     23	      7
           1086	     24	      7
           1087	     21	      6
           1088	     19	      5
           1089	     16	      4
           1090	     15	      3
           1091	     15	      2
           1092	     18	      1
           1093	     22	      0
           1094	     23	     -1
           1095	     24	     -1
           1096	     25	     -1
           1097	     19	     -1
           1098	     16	     -1
           1099	     14	      0
           1100	     12	      0
           1101	     17	      1
           1102	     20	      1
           1103	     20	      2
           1104	     21	      2
           1105	     23	      1
           1106	     21	      1
           1107	     19	      1
           1108	     17	      0
           1109	     15	      0
           1110	     14	      0
           1111	     16	      0
           1112	     15	     -1
           1113	     16	     -1
           1114	     18	     -1
           1115	     16	     -2
           1116	     18	     -4
           1117	     11	     -5
           1118	      9	     -7
           1119	      4	     -8
           1120	      4	     -9
           1121	      8	     -8
           1122	     14	     -5
           1123	     23	      0
           1124	     35	      8
           1125	     47	     18
           1126	     56	     31
           1127	     65	     46
           1128	     77	     62
           1129	     89	     80
           1130	    111	     98
           1131	    136	    115
           1132	    164	    130
           1133	    178	    141
           1134	    172	    147
           1135	    168	    147
           1136	    155	    141
           1137	    139	    128
           1138	    119	    110
           1139	    101	     88
           1140	     79	     64
           1141	     53	     41
           1142	     31	     20
           1143	     10	      3
           1144	      2	     -9
           1145	      7	    -15
           1146	      8	    -17
           1147	      8	    -15
           1148	     11	    -11
           1149	     12	     -7
           1150	     15	     -2
           1151	     19	      1
           1152	     24	      2
           1153	     26	      3
           1154	     25	      3
           1155	     26	      3
           1156	     24	      3
           1157	     21	      4
           1158	     18	      5
           1159	     17	      6
           1160	     18	      6
           1161	     21	      7
           1162	     22	      7
           1163	     22	      6
           1164	     24	      5
           1165	     26	      4
           1166	     25	      3
           1167	     22	      2
           1168	     18	      2
           1169	     15	      3
           1170	     16	      4
           1171	     19	      5
           1172	     23	      6
           1173	     23	      6
           1174	     23	      7
           1175	     28	      6
           1176	     22	      6
           1177	     20	      5
           1178	     19	      5
           1179	     17	      5
           1180	     20	      4
           1181	     24	      4
           1182	     26	      4
           1183	     27	      4
           1184	     28	      4
           1185	     29	      4
           1186	     26	      4
           1187	     23	      4
           1188	     22	      4
           1189	     21	      4
           1190	     22	      5
           1191	     26	      5
           1192	     28	      6
           1193	     30	      7
           1194	     31	      8
           1195	     33	      8
           1196	     27	      9
           1197	     23	      9
           1198	     22	      9
           1199	     23	      9
           1200	     22	      9
           1201	     26	      8
           1202	     27	      8
           1203	     28	      8
           1204	     31	      9
           1205	     33	      9
           1206	     32	      9
           1207	     30	     10
           1208	     29	     10
           1209	     29	     10
           1210	     27	     11
           1211	     28	     11
           1212	     33	     12
           1213	     34	     13
           1214	     35	     14
           1215	     34	     15
           1216	     34	     16
           1217	     33	     17
           1218	     35	     18
           1219	     32	     18
           1220	     33	     19
           1221	     36	     19
           1222	     42	     19
           1223	     43	     20
           1224	     45	     21
           1225	     45	     22
           1226	     43	     24
           1227	     42	     26
           1228	     44	     28
           1229	     40	     30
           1230	     45	     33
           1231	     50	     34
           1232	     51	     36
           1233	     52	     37
           1234	     54	     37
           1235	     54	     38
           1236	     54	     38
           1237	     53	     38
           1238	     53	     38
           1239	     50	     38
           1240	     53	     39
           1241	     53	     40
           1242	     56	     41
           1243	     59	     41
           1244	     59	     42
           1245	     58	     43
           1246	     58	     43
           1247	     57	     43
           1248	     56	     42
           1249	     52	     41
           1250	     52	     40
           1251	     51	     39
           1252	     52	     38
           1253	     52	     37
           1254	     54	     37
           1255	     52	     36
           1256	     47	     35
           1257	     44	     34
           1258	     38	     32
           1259	     34	     30
           1260	     34	     27
           1261	     30	     24
           1262	     31	     21
           1263	     32	     18
           1264	     30	     15
           1265	     26	     13
           1266	     24	     11
           1267	     19	     10
           1268	     19	      9
           1269	     15	      9
           1270	     16	      8
           1271	     15	      6
           1272	     15	      5
           1273	     13	      3
           1274	     13	      1
           1275	      7	     -1
           1276	      6	     -3
           1277	      4	     -4
           1278	      3	     -5
           1279	     -1	     -6
           1280	      0	     -6
           1281	      2	     -7
           1282	      2	     -7
           1283	      2	     -8
           1284	      6	    -10
           1285	      3	    -11
           1286	      1	    -12
           1287	     -2	    -13
           1288	     -4	    -13
           1289	     -6	    -13
           1290	     -4	    -13
           1291	     -3	    -12
           1292	     -2	    -12
           1293	     -1	    -12
           1294	      2	    -13
           1295	     -2	    -14
           1296	     -1	    -15
           1297	     -5	    -16
           1298	    -11	    -18
           1299	     -8	    -18
           1300	     -7	    -18
           1301	     -2	    -18
           1302	      0	    -17
           1303	      1	    -16
           1304	      1	    -15
           1305	     -1	    -15
           1306	     -6	    -15
           1307	     -7	    -16
           1308	     -8	    -17
           1309	     -6	    -18
           1310	     -7	    -19
           1311	     -6	    -20
           1312	     -4	    -20
           1313	     -3	    -20
           1314	     -2	    -20
           1315	     -5	    -18
           1316	     -7	    -17
           1317	    -11	    -15
           1318	    -11	    -14
           1319	    -10	    -13
           1320	     -8	    -12
           1321	     -5	    -13
           1322	     -3	    -13
           1323	     -4	    -14
           1324	     -2	    -15
           1325	     -5	    -16
           1326	     -6	    -17
           1327	     -7	    -17
           1328	    -10	    -18
           1329	    -11	    -18
           1330	     -8	    -18
           1331	     -8	    -17
           1332	     -4	    -17
           1333	     -3	    -16
           1334	     -4	    -16
           1335	     -6	    -15
           1336	     -9	    -15
           1337	    -10	    -14
           1338	    -11	    -14
           1339	    -11	    -14
           1340	    -10	    -14
           1341	     -4	    -15
           1342	     -5	    -15
           1343	     -5	    -16
           1344	     -3	    -17
           1345	     -7	    -17
           1346	     -8	    -17
           1347	     -8	    -17
           1348	     -8	    -17
           1349	     -8	    -16
           1350	     -5	    -16
           1351	     -7	    -15
           1352	     -6	    -15
           1353	     -5	    -15
           1354	     -6	    -15
           1355	     -9	    -15
           1356	    -12	    -16
           1357	    -12	    -16
           1358	    -13	    -16
           1359	    -12	    -16
           1360	     -8	    -16
           1361	     -6	    -16
           1362	     -7	    -16
           1363	     -6	    -16
           1364	     -5	    -17
           1365	     -9	    -18
           1366	     -9	    -18
           1367	    -13	    -19
           1368	    -14	    -19
           1369	    -13	    -20
           1370	    -11	    -20
